7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
8.250000000000000000e+02,9.250000000000000000e+02,8.250000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
4.250000000000000000e+02,4.250000000000000000e+02,4.250000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
5.750000000000000000e+02,5.750000000000000000e+02,5.750000000000000000e+02
1.250000000000000000e+03,1.250000000000000000e+03,1.250000000000000000e+03
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
7.000000000000000000e+02,8.500000000000000000e+02,7.000000000000000000e+02
1.000000000000000000e+03,8.500000000000000000e+02,1.000000000000000000e+03
3.500000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02
1.250000000000000000e+03,1.333333333333333258e+03,1.250000000000000000e+03
8.500000000000000000e+02,8.000000000000000000e+02,1.000000000000000000e+03
4.250000000000000000e+02,4.250000000000000000e+02,4.250000000000000000e+02
8.500000000000000000e+02,8.500000000000000000e+02,6.166666666666666288e+02
5.750000000000000000e+02,5.750000000000000000e+02,5.750000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,5.833333333333333712e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
5.250000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02
1.000000000000000000e+03,8.500000000000000000e+02,1.000000000000000000e+03
5.250000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,5.833333333333333712e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
5.250000000000000000e+02,2.500000000000000000e+02,3.500000000000000000e+02
5.250000000000000000e+02,6.750000000000000000e+02,5.250000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
3.500000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
7.000000000000000000e+02,7.000000000000000000e+02,7.000000000000000000e+02
5.250000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
5.250000000000000000e+02,5.250000000000000000e+02,5.250000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,8.500000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,5.000000000000000000e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.000000000000000000e+02
3.500000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03
8.500000000000000000e+02,6.166666666666666288e+02,8.500000000000000000e+02
8.500000000000000000e+02,8.500000000000000000e+02,8.500000000000000000e+02
4.250000000000000000e+02,4.250000000000000000e+02,4.250000000000000000e+02
1.100000000000000000e+03,1.100000000000000000e+03,1.066666666666666742e+03
5.250000000000000000e+02,6.833333333333333712e+02,5.250000000000000000e+02
9.250000000000000000e+02,5.250000000000000000e+02,9.250000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
2.500000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02
6.833333333333333712e+02,6.833333333333333712e+02,6.833333333333333712e+02
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
4.250000000000000000e+02,4.250000000000000000e+02,4.000000000000000000e+02
1.100000000000000000e+03,1.100000000000000000e+03,1.100000000000000000e+03
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
3.500000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02
1.250000000000000000e+03,1.250000000000000000e+03,1.250000000000000000e+03
5.750000000000000000e+02,5.750000000000000000e+02,5.750000000000000000e+02
1.500000000000000000e+02,1.500000000000000000e+02,1.500000000000000000e+02
6.750000000000000000e+02,6.750000000000000000e+02,6.750000000000000000e+02
